eventid	country	region	provstate	city	crit1	crit2	crit3	doubtterr	alternative	multiple	success	suicide	attacktype1	targtype1	targsubtype1	corp1	target1	natlty1	gname	guncertain1	individual	nperps	nperpcap	claimed	claimmode	weaptype1	weapsubtype1	nwoundte	property	propextent	propvalue	ishostkid	nhostkid	nhostkidus	nhours	ndays	divert	ransom	hostkidoutcome	nreleased
201604080019	92	6	Chhattisgarh	Pamed	1	1	1	0		0	1	0	2	3	25	Indian Police Service (IPS); Chhattisgarh Armed Force (CAF)	Officers	92	Maoists	0	0	-99	0	0		5	5	0	0			0								
201604080020	4	6	Samangan	Abyak	1	1	1	0		0	1	0	2	3	24	Afghan Police	Checkpoint	4	Taliban	0	0	-99	0	1	2	5	5	4	1	3	-99	0								
201604080023	153	6	Sindh	Karachi	1	1	1	0		0	1	0	2	14	69	Not Applicable	"Shia Civilians: Shahid Husain, Sajjad Ali, Syed Hashim Rizvi"	153	Lashkar-e-Jhangvi	0	0	2	0	0		5	3	0	0			0								
201604080032	60	10	North Sinai	Hasna	1	1	1	0		0	1	0	2	3	23	Egyptian National Police (ENP)	Vehicles	60	Sinai Province of the Islamic State	0	0	4	0	1	8	5	5	0	0			0								
201604080038	182	11	Galguduud	Ceel Buur district	1	1	0	1	1	0	1	0	2	4	29	African Union Mission in Somalia (AMISOM)	Convoy	422	Al-Shabaab	0	0	-99	0	0		6	11	0	0			0								
201604080043	45	3	Choco	Playa de Oro	1	1	1	0		0	1	0	6	19	99	Flota Occidental Inter-Municipal Bus Company	Buses	45	National Liberation Army of Colombia (ELN)	0	0	-99	0	1	5	8	18	0	1	3	-99	1	2	0		9		0	2	2
201604090012	95	10	Arbil	Kharbardan	1	1	1	0		0	0	1	3	20		Unknown	Unknown	95	Islamic State of Iraq and the Levant (ISIL)	0	0	2	0	0		6	15	0	0			0								
201604090013	95	10	Arbil	Unknown	1	1	1	0		0	1	0	3	14	67	Not Applicable	Civilians	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	16	0	0			0								
201604090014	95	10	Kirkuk	Al-Fathah	1	1	1	0		0	1	0	9	4	34	Iraqi Armed Forces	Forces	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	13		0	0			0								
201604090016	4	6	Kabul	Kabul	1	1	1	0		0	1	0	3	7		Government of Kabul	Diplomatic Area	4	Taliban	0	0	-99	0	1	4	6	11	0	1	3	-99	0								
201604090018	182	11	Banaadir	Mogadishu	1	1	1	0		0	1	0	3	1	2	Unknown	Restaurant	182	Al-Shabaab	0	0	-99	0	1	8	6	15	0	1	3	-99	0								
201604090019	95	10	Kirkuk	Kawaz Hajji Jamil	1	1	1	0		0	0	0	2	14	75	Kawwaz Village	Village	95	Islamic State of Iraq and the Levant (ISIL)	0	0	6	0	0		5	2	0	0			0								
201604090020	95	10	Kirkuk	Kirkuk district	1	1	1	0		0	1	0	3	4	34	Peshmerga	Forces	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		6	11	0	0			0								
201604090023	228	10	Abyan	Ahwar	1	1	0	1	1	0	1	0	6	4	29	Yemeni Army	Convoy	228	Al-Qaida in the Arabian Peninsula (AQAP)	1	0	-99	0	0		5	5	0	0			1	36	0	-99			0	6	17
201604090024	153	6	Balochistan	Sariab	1	1	1	0		0	1	0	2	3	25	Pakistani Police	Officer: Saeed Ahmed	153	Jaish al-Umar (JaU)	0	0	-99	0	1	2	5	5	0	0			0								
201604090025	95	10	Al Anbar	Albu Bali	1	1	0	1	1	0	1	1	3	4	34	Iraqi Armed Forces	Soldiers	95	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	0		6	15	0	0			0								
201604090031	159	3	Junin	Jatun Asha	1	1	0	1	1	1	1	0	9	4	29	Peruvian Armed Forces	311th Counterinsurgency Battalion Patrol	159	Shining Path (SL)	0	0	-99	0	0		13		0	1	3	-99	0								
201604090032	159	3	Junin	Unknown	1	1	0	1	1	1	1	0	9	4	32	Peruvian Navy	Ship	159	Shining Path (SL)	0	0	-99	0	0		13		0	-9			0								
201604090042	160	5	Basilan	Baguindan	1	1	0	1	1	0	1	0	3	4	34	Armed Forces of the Philippines (AFP)	Soldiers	160	Jundul Khilafah (Philippines)	0	0	-99	0	1	7	6	16		-9			0								
201604090043	209	10	Mardin	Derik	1	1	1	0		0	1	0	3	3	22	Turkish National Police (EGM)	Buildings	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		6	15	0	-9			0								
201604090044	92	6	Chhattisgarh	Padeli	1	1	1	0		0	0	0	9	14	113	Not Applicable	Suspected Informants	92	Maoists	0	0	-99	0	0		13		0	0			0								
201604090057	137	11	Sofala	Beira	1	1	1	0		0	1	0	1	2	18	National Defense and Security Council (CNDS)	Member: Jose Mauel	137	Mozambique Liberation Front (FRELIMO)	1	0	-99	0	0		5	5	0	1	3	-99	0								
201604090059	45	3	Cauca	Los Anayes	1	1	0	1	1	0	1	0	2	4	34	Military Forces of Colombia	"Soldiers: Juan Lutero Ortiz, Wilber Erlinton Nospiran"	45	National Liberation Army of Colombia (ELN)	0	0	4	0	0		5	4	0	0			0								
201604100002	153	6	Khyber Pakhtunkhwa	Manglawar	1	1	1	0		0	1	0	1	14	84	Awami National Party (ANP)	Local Leader: Jamshaid Ali Khan	153	Tehrik-i-Taliban Pakistan (TTP)	0	0	2	0	1	4	5	5	0	0			0								
201604100004	95	10	Saladin	Tarmiyah	1	1	1	0		0	1	0	3	17	94	Iraqi Volunteer Forces	Patrol	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	16	0	1	3	-99	0								
201604100007	95	10	Al Anbar	Hit	1	1	1	0		0	1	1	3	14	65	Not Applicable	Internally Displaced Persons (IDPs)	95	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	0		6	13	0	0			0								
201604100008	95	10	Al Anbar	Hit district	1	1	1	0		0	1	0	3	14	65	Not Applicable	Internally Displaced Persons (IDPs)	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		6	16	0	0			0								
201604100010	95	10	Nineveh	Nasr	1	1	1	0		0	0	0	9	14	75	An Nasr Village	Village	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	7	13		0	0			0								
201604100012	209	10	Gaziantep	Gaziantep	1	1	1	0		0	1	0	1	10		Unknown	Journalist: Mohammed Zaher al-Shurqat	200	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	1	7	5	5	0	0			0								
201604100016	95	10	Kirkuk	Albu Mufarrij	1	1	1	0		0	1	1	3	17	94	Iraqi Volunteer Forces	Commander: Abu-Ahmad al-Budayri	95	Islamic State of Iraq and the Levant (ISIL)	0	0	1	0	1	8	6	13	0	0			0								
201604100019	95	10	Babil	Yusufiyah	1	1	1	0		0	1	0	3	3	23	Federal Police	Patrol	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	16	0	0			0								
201604100021	228	10	Marib	Kawfil	1	1	0	1	1	1	1	0	9	4	34	Yemeni Army	Soldiers	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		13		0	0			0								
201604100022	228	10	Taizz	Taizz	1	1	1	0		1	1	0	3	14	75	Birarah Area	Area	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		6	11	0	-9			0								
201604100023	228	10	Taizz	Taizz	1	1	1	0		1	1	0	3	14	75	Usaifirah Area	Area	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		6	11	0	-9			0								
201604100024	209	10	Van	Edremit district	1	1	1	0		0	1	0	7	8	49	Unknown	Primary School	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		8	19	0	1	3	66885.16	0								
201604100025	209	10	Van	Van	1	1	1	0		0	1	0	3	8	49	Unknown	Secondary School	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		6	17	0	1	3	-99	0								
201604100027	104	11	Wajir	Dif	1	1	1	0		0	1	0	2	3	22	Kenya Police Service (KPS)	Police Station	104	Al-Shabaab	0	0	100	0	1	8	5	4	0	1	3	-99	0								
201604100028	4	6	Takhar	Tahiri	1	1	1	0		0	1	0	2	3	24	Afghan Police	Checkpoint	4	Taliban	0	0	-99	0	0		5	5	0	0			0								
201604100040	155	10	Gaza Strip	Jabaliya	1	1	0	1	1	0	0	0	2	4	29	Israel Defense Forces (IDF)	Patrol	97	Hamas (Islamic Resistance Movement)	0	0	-99	0	0		5	5	0	0			0								
201604100041	92	6	Jharkhand	Charhi	1	1	1	0		0	1	0	7	1	10	Central Coalfields Limited (CCL)	Mining Site	92	Jharkhand Prastuti Committee (JPC)	0	0	10	0	0		8	18	0	1	3	-99	0								
201604100047	137	11	Manica	Nhampassa	1	1	0	1	1	0	1	0	2	4	29	Mozambique Armed Defense Forces (FADM)	Patrol	137	Mozambique National Resistance Movement (MNR)	0	0	-99	0	0		5	5		0			0								
201604100048	228	10	Marib	Sirwah district	1	1	0	1	1	1	1	0	9	4	34	Yemeni Army	Soldiers	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		13		0	0			0								
201604100049	228	10	Marib	Sirwah district	1	1	0	1	1	1	1	0	9	4	34	Yemeni Army	Soldiers	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		13		0	0			0								
201604100050	228	10	Marib	Sirwah district	1	1	0	1	1	1	1	0	9	4	34	Yemeni Army	Soldiers	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		13		0	0			0								
201604100055	92	6	Odisha	Koraput district	1	1	1	0		0	1	0	6	14	68	Not Applicable	Civilian: Manju Guntha	92	Communist Party of India - Maoist (CPI-Maoist)	0	0	-99	0	0		9	23	0	0			1	1	0	-99			0	4	0
201604110001	205	5	Songkhla	Chana	1	1	1	0		0	1	0	3	3	25	Royal Thai Police	"Officers: Yodchay Boonsong, Amnart Chalipol"	205	Runda Kumpulan Kecil (RKK)	0	0	-99	2	0		6	15	0	1	3	-99	0								
201604110005	95	10	Saladin	Bishkan	1	1	1	0		0	0	1	3	20		Unknown	Unknown	95	Islamic State of Iraq and the Levant (ISIL)	0	0	2	0	0		6	13	0	0			0								
201604110006	4	6	Nangarhar	Surkh Rod district	1	1	1	0		0	1	1	3	4	35	Afghan National Army (ANA)	Bus of Cadets	4	Taliban	0	0	1	0	1	10	6	15	0	1	3	-99	0								
201604110007	4	6	Kandahar	Wesh	1	1	1	0		0	1	0	2	3	24	Afghan Border Police (ABP)	Checkpoint	4	Taliban	0	0	1	0	1	8	5	5	0	0			0								
201604110008	4	6	Kabul	Kamari	1	1	1	0		0	1	0	3	2	18	Afghan Ministry of Education	Vehicle of Employees	4	Taliban	1	0	-99	0	0		6	8	0	1	3	-99	0								
201604110010	182	11	Banaadir	Mogadishu	1	1	1	0		0	1	1	3	2	21	Government of Mogadishu	Administrative Compound	182	Al-Shabaab	0	0	1	0	1	8	6	15	0	1	3	-99	0								
201604110012	209	10	Diyarbakir	Hani	1	1	1	0		0	1	0	3	4	27	Turkish Armed Forces (TSK)	Gendarmerie Command	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	1	4	6	15	0	1	3	-99	0								
201604110013	209	10	Kilis	Kilis	1	1	1	0		0	1	0	3	14	75	Kilis Town	Town	209	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		6	11	0	1	3	-99	0								
201604110016	95	10	Diyala	Qarghuliyah	1	1	1	0		0	1	0	3	14	67	Not Applicable	Civilians	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	16	0	0			0								
201604110018	95	10	Nineveh	Mosul	1	1	1	0		0	1	0	6	1	7	Unknown	Electrical Shop Owners	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			1	10	0	-99			0	4	0
201604110022	95	10	Baghdad	Baghdad	1	1	0	1	1	0	1	0	3	4	29	Iraqi Army	Patrol	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	16	0	0			0								
201604110023	92	6	Madhya Pradesh	Dhiri Murum	1	1	1	0		0	1	0	7	14	73	Not Applicable	Truck	92	Maoists	0	0	13	0	1	5	8	18	0	1	3	-99	0								
201604110031	43	3	Araucania	Unknown	1	1	1	0		0	1	0	7	1	5	Masisa Wood Products Company	Forestry Equipment	43	Mapuche activists	0	0	-99	0	1	5	8	18	0	1	3	-99	0								
201604110032	92	6	Odisha	Gourapali	1	1	1	0		0	1	0	7	1	5	Unknown	Kendu Leaf Godown	92	Maoists	0	0	-99	0	1	5	8	18	0	1	3	-99	0								
201604110033	209	10	Van	Van	1	1	1	0		0	1	0	7	14	82	Unknown	Fitness Center	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		8	20	0	1	3	70000	0								
201604110037	147	11	Taraba	Angai	1	1	1	0		1	1	0	2	14	75	Angai Village	Village	147	Fulani extremists	0	0	-99	0	0		5	5	0	1	3	-99	0								
201604110038	147	11	Taraba	Bali	1	1	1	0		1	1	0	2	14	67	Not Applicable	Civilians	147	Fulani extremists	0	0	-99	0	0		5	5	0	0			0								
201604110039	147	11	Taraba	Ndole	1	1	1	0		1	1	0	2	14	75	Ndole Village	Village	147	Fulani extremists	0	0	-99	0	0		5	5	0	1	3	-99	0								
201604110041	92	6	Manipur	Longlen	1	1	1	0		0	1	0	6	14	82	Kuki Students Organization (KSO)	District General Secretary: Lalchoilou Nehsiel	92	Zeliangrong United Front	0	0	6	0	1	4	13		0	0			1	2	0		2		0	6	1
201604110042	4	6	Baghlan	Burka district	1	1	1	0		0	1	0	6	17	94	National Uprising Movement (NUM)	Forces	4	Taliban	0	0	-99	0	0		9	23	0	0			1	2	0	-99			0	4	0
201604120009	95	10	Nineveh	Al-Hajj	1	1	1	0		0	0	1	3	20		Unknown	Unknown	95	Islamic State of Iraq and the Levant (ISIL)	0	0	4	0	0		6	15	0	0			0								
201604120013	4	6	Laghman	Mihtarlam	1	1	1	0		0	1	0	2	4	27	Afghan National Security Force (ANSF)	Post	4	Taliban	0	0	-99	0	0		6	11	0	1	3	-99	0								
201604120014	153	6	Balochistan	Wadh	1	1	1	0		1	1	0	3	14	67	Not Applicable	Civilians	153	Baloch Liberation Army (BLA)	0	0	-99	0	1	10	6	16	0	1	3	-99	0								
201604120015	153	6	Khyber Pakhtunkhwa	Mingora	1	1	1	0		0	1	0	1	3	25	Pakistani Police	Vehicle of Deputy Superintendent of Police (DSP): Mohammad Ilyas	153	Tehrik-i-Taliban Pakistan (TTP)	0	0	-99	0	1	4	5	5	0	0			0								
201604120017	4	6	Kunar	Marawara district	1	1	1	0		1	1	0	2	3	24	Afghan Police	Checkpoint	4	Taliban	0	0	-99	0	1	4	5	5	5	0			0								
201604120018	4	6	Kunar	Sarkani district	1	1	1	0		1	1	0	2	3	24	Afghan Police	Checkpoint	4	Taliban	0	0	-99	0	1	4	5	5	4	0			0								
201604120019	4	6	Kunar	Shaygal Wa Shiltan district	1	1	1	0		1	1	0	2	3	24	Afghan Police	Checkpoint	4	Taliban	0	0	-99	0	1	4	5	5	4	0			0								
201604120023	228	10	Shabwah	Bayhan	1	1	0	1	1	0	1	0	3	4	27	Yemeni Army	Base	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		6	16	0	0			0								
201604120026	228	10	Taizz	Unknown	1	1	1	0		0	1	0	9	14	75	Unknown	Areas	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		13		13	0			0								
201604120027	228	10	Adan	Aden	1	1	0	1	1	0	1	1	3	4	34	Yemeni Army	Soldiers	228	Adan-Abyan Province of the Islamic State	0	0	1	0	1	7	6	13	0	-9			0								
201604120028	113	10	Sirte	Sirte	1	1	1	0		0	1	0	6	14	68	Not Applicable	"Chieftains: Salama ben Rajab al-Farjani, Salim al-Maqrad al-Firjani, Muhammad Ahmad al-Firjani"	113	Tripoli Province of the Islamic State	0	0	-99	0	0		13		0	0			1	15	0		-99		0	7	-99
201604120030	113	10	Misrata	Qararat al-Qatef	1	1	0	1	1	1	1	1	3	4	36	Armed Forces of Libya	Essdada Checkpoint	113	Tripoli Province of the Islamic State	0	0	1	0	0		6	15	0	-9			0								
201604120031	209	10	Kilis	Kilis	1	1	1	0		0	1	0	3	1	8	Unknown	Hostel	209	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		6	11	0	1	3	-99	0								
201604120033	113	10	Sirte	Unknown	1	1	1	0		0	1	0	3	3	25	Petroleum Facilities Guard (PFG)	Officers	113	Tripoli Province of the Islamic State	0	0	-99	0	1	7	6	8	0	1	3	-99	0								
201604120038	4	6	Ghazni	Qarabagh district	1	1	0	1	1	1	0	0	2	4	36	Afghan National Security Force (ANSF)	Checkpoint	4	Taliban	0	0	-99	0	0		5	5	7	0			0								
201604120041	209	10	Mardin	Yesilli district	1	1	1	0		0	0	0	3	20		Unknown	Unknown	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		6	15	0	0			0								
201604120043	4	6	Logar	Qala-i Mirak	1	1	1	0		0	1	0	3	4	34	Afghan National Security Force (ANSF)	Forces	4	Taliban	0	0	-99	0	1	8	6	11	0	1	3	-99	0								
201604120044	4	6	Logar	Nawi Qala	1	1	0	1	1	0	0	0	2	4	34	Afghan National Security Force (ANSF)	Forces	4	Taliban	0	0	-99	0	1	8	5	5	0	0			0								
201604120045	123	11	Kidal	Tessalit district	1	1	0	1	1	0	1	0	3	4	29	Operation Barkhane	Convoy	69	Ansar al-Dine (Mali)	0	0	-99	0	1	10	6	8	0	1	4	-99	0								
201604120051	209	10	Sirnak	Unknown	1	1	0	1	1	0	1	0	9	4	34	Turkish Armed Forces (TSK)	Soldiers	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		13		0	0			0								
201604120052	43	3	Bio-Bio	Canete	1	1	1	0		0	1	0	7	15	86	Unknown	Catholic Church	43	Weichan Auka Mapu	0	0	-99	0	1	4	8	18	0	1	3	-99	0								
201604120055	160	5	Zamboanga del Norte	Lipakan	1	1	1	0		0	1	0	5	3	25	Philippine National Police (PNP)	"Officers: Joel Diamante, Roland Dadan, Jose Laput"	160	New People's Army (NPA)	0	0	15	0	0		5	5	0	1	3	-99	1	4	0	1			0	2	4
201604120058	200	10	Aleppo	Aleppo	1	1	1	0		0	1	0	6	14	77	al-Hakim Hospital	Medical Volunteer: Khaled Iskeef	200	Syrian Turkmen Brigades	0	0	-99	0	0		13		0	0			1	1	0	-99			0	4	0
201604120069	137	11	Sofala	Gorongosa district	1	1	0	1	1	0	0	0	2	4	35	Mozambique Armed Defense Forces (FADM)	Supply Column	137	Mozambique National Resistance Movement (MNR)	0	0	-99	0	0		5	5	0	0			0								
201604130008	95	10	Kirkuk	Hawijah district	1	1	1	0		0	1	0	6	2	18	Government of Iraq	Employees	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			1	33	0		-99		0	7	-99
201604130009	95	10	Kirkuk	Taza Khurmatu	1	1	1	0		0	1	0	3	14	75	Taza Subdistrict	Subdistrict	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	11	0	0			0								
201604130026	182	11	Lower Shebelle	Afgoye	1	1	1	0		0	1	0	3	4	34	Somali Armed Forces (SAF)	Soldiers	182	Al-Shabaab	0	0	-99	0	0		6	7	0	-9			0								
201604130030	228	10	Sanaa	Nihm district	1	1	1	0		0	1	0	9	4	34	Yemeni Army	Soldiers	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		13		0	0			0								
201604130031	228	10	Shabwah	Unknown	1	1	1	0		0	1	0	3	14	75	Unknown	Village	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		6	11	0	1	3	-99	0								
201604130032	92	6	Manipur	Imphal	1	1	0	1	1	0	1	0	3	4	39	Assam Rifles (AR)	Members	92	United National Liberation Front (UNLF)	0	0	-99	0	1	4	6	16	0	-9			0								
201604130033	228	10	Sanaa	Unknown	1	1	0	1	1	0	1	0	1	4	34	Yemeni Army	Major General: Zaid Al Huri	228	Houthi extremists (Ansar Allah)	0	0	1	0	0		5	4	0	0			0								
201604130037	160	5	Isabela	Santa Isabel	1	1	1	0		0	1	0	1	2	15	Government of Jones	Vice Mayor: Ronaldo Lucas	160	New People's Army (NPA)	0	0	100	0	1	4	5	5	0	1	3	14351.28	1	3	0	-99			0	6	2
201604130038	4	6	Badakhshan	Baharak district	1	1	0	1	1	0	0	0	2	4	27	Afghan National Security Force (ANSF)	Checkpost	4	Taliban	0	0	-99	0	0		5	5	0	0			0								
201604130042	4	6	Badghis	Khair Khana	1	1	1	0		0	0	0	2	3	24	Afghan Police	Checkpoints	4	Taliban	0	0	-99	0	1	8	5	5	4	0			0								
201604130045	60	10	North Sinai	Al-Kharouba	1	1	0	1	1	0	1	0	3	4	35	Egyptian Armed Forces	Vehicle	60	Sinai Province of the Islamic State	0	0	-99	0	1	7	6	16	0	1	3	-99	0								
201604130051	4	6	Wardak	Unknown	1	1	0	1	1	1	0	0	9	4	36	Afghan National Security Force (ANSF)	Checkpoints	4	Taliban	0	0	-99	0	0		13		0	0			0								
201604130052	4	6	Kunar	Ghaziabad district	1	1	1	0		1	1	0	2	3	24	Afghan Police	Checkpoints	4	Taliban	0	0	-99	0	1	4	5	5	4	0			0								
201604130055	200	10	Damascus	Damascus	1	1	1	0		0	1	0	7	1	6	Palestine Hospital	Hospital	155	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		8	18	0	1	3	-99	0								
201604130056	200	10	Damascus	Damascus	1	1	1	0		0	1	0	6	14	65	Yarmuk Refugee Camp	Refugees	155	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		9	23	0	0			1	2	0	-99			0	4	0
201604130058	95	10	Nineveh	Mosul	1	1	1	0		0	1	0	7	14	80	Mashqi Gate	Ancient City Gate	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	1	4	-99	0								
201604130060	113	10	Misrata	Qararat al-Qatef	1	1	1	0		1	1	1	3	17	94	Misrata Brigades	Members	113	Tripoli Province of the Islamic State	0	0	-99	0	0		6	13	0	0			0								
201604130063	228	10	Sanaa	Unknown	1	1	0	1	1	0	1	0	3	4	34	Military of Yemen	Soldiers	228	Houthi extremists (Ansar Allah)	0	0	-99	0	0		6	11	0	-9			0								
201604130070	137	11	Sofala	Gorongosa	1	1	1	0		0	1	0	9	3	22	Mozambique Republic Police (MRP)	Post	137	Mozambique National Resistance Movement (MNR)	0	0	-99	0	0		13		0	0			0								
201604130071	98	8	Marche	Fermo	1	1	1	0		0	1	0	3	15	86	Church of San Marco to the Marshes	Church	98	Anarchists	0	0	2	0	1	8	6	16	0	1	3	-99	0								
201604140003	113	10	Benghazi	Benghazi	1	1	0	1	1	0	1	1	3	4	34	Armed Forces of Libya	Soldiers	113	Barqa Province of the Islamic State	0	0	5	0	1	7	6	15		-9			0								
201604140004	182	11	Gedo	Beled Hawo	1	1	1	0		0	0	0	1	2	15	Parliament of the Republic of Somalia	Residence of Member of Parliament: Abdifatah Nur Matan	182	Al-Shabaab	0	0	-99	0	1	8	6	7	0	-9			0								
201604140005	113	10	Derna	Derna	1	1	1	0		0	1	0	2	14	68	Not Applicable	Civilian: Imad Naji al-Fraytis	113	Barqa Province of the Islamic State	0	0	1	0	0		5	4	0	0			0								
201604140006	113	10	Sirte	Sirte	1	1	1	0		0	1	0	6	14	67	Not Applicable	Sheikhs	113	Tripoli Province of the Islamic State	0	0	-99	0	0		13		0	0			1	5	0		-99		0	7	-99
201604140007	113	10	Sirte	Wadi Jarif	1	1	1	0		0	1	0	6	14	67	Not Applicable	Civilians	113	Tripoli Province of the Islamic State	0	0	-99	0	0		13		0	0			1	-99	0		-99		0	7	-99
201604140019	95	10	Kirkuk	Kirkuk district	1	1	0	1	1	0	1	0	3	4	34	Peshmerga	Forces	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	8	6	11	0	0			0								
201604140025	92	6	Chhattisgarh	Jangla	1	1	1	0		0	1	0	3	3	25	Indian Police Service (IPS)	Officer: Ayeturam Lekam	92	Maoists	0	0	-99	0	0		6	16	0	0			0								
201604140026	4	6	Farah	Bala Buluk district	1	1	1	0		0	1	0	2	3	24	Afghan National Civil Order Police (ANCOP)	Checkpoints	4	Taliban	0	0	-99	0	0		5	5		1	3	-99	0								
201604140027	4	6	Farah	Farah Rud	1	1	1	0		0	1	0	2	3	23	Afghan Police	Convoy	4	Taliban	0	0	-99	0	0		5	5		-9			0								
201604140028	155	10	West Bank	Al-Aroub	1	1	0	1	1	0	0	0	2	4	34	Israel Defense Forces (IDF)	Soldier	97	Hamas (Islamic Resistance Movement)	0	0	1	0	0		9	23	0	0			0								
201604140034	200	10	As Suwayda	Khalkhalah	1	1	0	1	1	0	1	0	3	4	31	Syrian Armed Forces (SAF)	Airplane	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	1	7	6	11	0	1	4	-99	0								
201604140035	160	5	Basilan	Lamitan	1	1	1	0		0	1	0	3	3	25	Philippine National Police (PNP)	Police Chief: Gean Gallardo	160	Abu Sayyaf Group (ASG)	0	0	-99	0	0		6	16	0	0			0								
201604140037	155	10	West Bank	Jerusalem	1	1	1	0		0	1	0	8	14	68	Not Applicable	Civilian: Zoheir Abu Khdeir	155	Israeli extremists	0	0	-99	0	0		9	27	0	0			0								
201604140041	209	10	Kilis	Unknown	1	1	1	0		0	1	0	3	14	75	Kilis Province	Province	209	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		6	11	0	0			0								
201604140044	200	10	Aleppo	Azaz district	1	1	1	0		1	1	0	6	14	65	Unknown	Refugee Camp	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		8	18	0	1	3	-99	1	-99	0		-99		0	7	-99
201604140045	200	10	Aleppo	Azaz district	1	1	1	0		1	1	0	6	14	65	Unknown	Refugee Camp	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		8	18	0	1	3	-99	1	-99	0		-99		0	7	-99
201604140046	200	10	Aleppo	Azaz district	1	1	1	0		1	1	0	6	14	65	Unknown	Refugee Camp	200	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		8	18	0	1	3	-99	1	-99	0		-99		0	7	-99
201604140047	92	6	Maharashtra	Chhallewada	1	1	1	0		0	1	0	2	2	18	Government of India	Bodyguard of Former Member of Legislative Assembly Deepak Atram: Nanaji Nagose	92	Communist Party of India - Maoist (CPI-Maoist)	0	0	6	0	0		5	5	0	1	3	-99	0								
201604140052	209	10	Diyarbakir	Cinar	1	1	1	0		0	1	0	3	3	22	Turkish National Police (EGM)	Cinar Police Department	209	Kurdistan Workers' Party (PKK)	0	0	-99	0	0		6	11	0	1	3	-99	0								
201604140054	92	6	Chhattisgarh	Rajnandgaon	1	1	1	0		0	1	0	2	1	12	Unknown	Construction Site	92	Maoists	0	0	12	0	0		5	5	0	1	3	-99	0								
201604140069	4	6	Baghlan	Dahana-i-Ghuri	1	1	0	1	1	0	0	0	2	4	27	Afghan National Security Force (ANSF)	Posts	4	Taliban	0	0	-99	0	0		5	5	0	0			0								
201604140071	167	9	Dagestan	Sogratl	1	1	1	0		0	0	0	2	3	25	Russian Police	Officers	167	Gunib Group	0	0	1	0	0		5	5	0	0			0								
201604150001	95	10	Al Anbar	Hit district	1	1	1	0		0	1	0	6	17	94	Iraqi Volunteer Forces	Member	95	Islamic State of Iraq and the Levant (ISIL)	0	0	-99	0	0		13		0	0			1	1	0	-99			0	4	0
201604150004	168	11	Western	Kabumba	1	1	1	0		0	0	0	2	3	22	Rwanda National Police	Police Station	168	Democratic Front for the Liberation of Rwanda (FDLR)	0	0	-99	0	0		5	5	0	0			0								
